player,team,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,agent,map,tourney_type,game_id,match_id,role_agent,total_round,ot,win_lose
invy,TS,2,2,0,0,1,0,0,0,0,Viper,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,lose
stax,DRX,4,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,win
Rb,DRX,1,0,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Upper Semifinals,119685,184515,Controller,17,No,win
BuZz,DRX,5,0,0,0,0,0,0,0,0,Kayo,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,win
MaKo,DRX,2,2,0,0,0,1,0,0,0,Viper,Bind,Playoffs: Upper Semifinals,119685,184515,Controller,17,No,win
Foxy9,DRX,4,1,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Semifinals,119685,184515,Duelist,17,No,win
BORKUM,TS,1,0,0,0,0,0,0,0,0,Brimstone,Bind,Playoffs: Upper Semifinals,119685,184515,Controller,17,No,lose
JessieVash,TS,1,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,lose
DubsteP,TS,1,2,0,0,0,0,0,0,0,Jett,Bind,Playoffs: Upper Semifinals,119685,184515,Duelist,17,No,lose
Jremy,TS,0,0,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Semifinals,119685,184515,Duelist,17,No,lose
lenne,TS,2,0,0,0,0,0,0,0,0,Gekko,Bind,Playoffs: Upper Semifinals,119685,184515,Initiator,17,No,lose
Jinggg,PRX,3,2,0,0,1,0,0,0,0,Raze,Lotus,Playoffs: Upper Semifinals,119686,184516,Duelist,23,No,win
mindfreak,PRX,5,0,0,0,0,0,0,0,0,Omen,Lotus,Playoffs: Upper Semifinals,119686,184516,Controller,23,No,win
f0rsakeN,PRX,8,0,0,0,0,0,0,0,0,Cypher,Lotus,Playoffs: Upper Semifinals,119686,184516,Sentinel,23,No,win
d4v41,PRX,4,0,1,0,0,0,0,0,0,Skye,Lotus,Playoffs: Upper Semifinals,119686,184516,Initiator,23,No,win
something,PRX,3,1,0,0,0,0,0,0,0,Jett,Lotus,Playoffs: Upper Semifinals,119686,184516,Duelist,23,No,win
xeta,T1,5,1,0,0,1,0,0,0,0,Harbor,Lotus,Playoffs: Upper Semifinals,119686,184516,Controller,23,No,lose
Munchkin,T1,2,1,0,0,0,0,0,0,0,Killjoy,Lotus,Playoffs: Upper Semifinals,119686,184516,Sentinel,23,No,lose
Sayaplayer,T1,3,0,2,0,0,0,0,0,0,Jett,Lotus,Playoffs: Upper Semifinals,119686,184516,Duelist,23,No,lose
ban,T1,3,0,0,0,0,1,0,0,0,Viper,Lotus,Playoffs: Upper Semifinals,119686,184516,Controller,23,No,lose
Carpe,T1,3,1,0,0,0,0,0,0,0,Skye,Lotus,Playoffs: Upper Semifinals,119686,184516,Initiator,23,No,lose
Jinggg,PRX,1,3,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,win
mindfreak,PRX,2,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Semifinals,119687,184516,Controller,23,No,win
f0rsakeN,PRX,5,1,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,win
d4v41,PRX,3,3,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Upper Semifinals,119687,184516,Sentinel,23,No,win
something,PRX,2,0,0,0,0,1,0,0,0,Breach,Fracture,Playoffs: Upper Semifinals,119687,184516,Initiator,23,No,win
xeta,T1,2,0,0,0,1,0,0,0,0,Breach,Fracture,Playoffs: Upper Semifinals,119687,184516,Initiator,23,No,lose
Munchkin,T1,2,0,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Upper Semifinals,119687,184516,Sentinel,23,No,lose
Sayaplayer,T1,2,3,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,lose
ban,T1,3,2,0,0,2,1,0,0,0,Jett,Fracture,Playoffs: Upper Semifinals,119687,184516,Duelist,23,No,lose
Carpe,T1,2,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Semifinals,119687,184516,Controller,23,No,lose
xeta,T1,4,1,0,0,2,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,win
Munchkin,T1,2,1,0,0,1,0,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119689,184517,Sentinel,23,No,win
Sayaplayer,T1,5,0,0,1,0,0,0,0,0,Jett,Haven,Playoffs: Lower Round 1,119689,184517,Duelist,23,No,win
ban,T1,1,2,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119689,184517,Controller,23,No,win
Carpe,T1,1,1,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,win
Dep,ZETA,5,0,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Lower Round 1,119689,184517,Duelist,23,No,lose
Laz,ZETA,3,0,0,0,1,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,lose
crow,ZETA,0,0,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119689,184517,Initiator,23,No,lose
TENNN,ZETA,6,0,0,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119689,184517,Sentinel,23,No,lose
SugarZ3ro,ZETA,3,1,1,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119689,184517,Controller,23,No,lose
xeta,T1,8,1,0,0,1,0,0,0,0,Viper,Bind,Playoffs: Lower Round 1,119690,184517,Controller,26,Yes,lose
Munchkin,T1,5,2,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,lose
Sayaplayer,T1,5,1,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Round 1,119690,184517,Duelist,26,Yes,lose
ban,T1,1,1,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Lower Round 1,119690,184517,Controller,26,Yes,lose
Carpe,T1,2,0,0,0,1,0,0,0,0,Gekko,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,lose
Dep,ZETA,4,1,0,0,0,0,0,0,0,Jett,Bind,Playoffs: Lower Round 1,119690,184517,Duelist,26,Yes,win
Laz,ZETA,3,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,win
crow,ZETA,1,1,0,0,0,0,0,0,0,Breach,Bind,Playoffs: Lower Round 1,119690,184517,Initiator,26,Yes,win
TENNN,ZETA,4,1,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Round 1,119690,184517,Duelist,26,Yes,win
SugarZ3ro,ZETA,1,0,0,1,0,0,1,0,0,Brimstone,Bind,Playoffs: Lower Round 1,119690,184517,Controller,26,Yes,win
xeta,T1,3,1,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 1,119691,184517,Initiator,23,No,win
Munchkin,T1,2,1,1,0,1,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Round 1,119691,184517,Sentinel,23,No,win
Sayaplayer,T1,0,1,1,0,0,1,0,0,0,Raze,Fracture,Playoffs: Lower Round 1,119691,184517,Duelist,23,No,win
ban,T1,1,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Lower Round 1,119691,184517,Duelist,23,No,win
Carpe,T1,2,3,1,0,1,1,0,0,0,Brimstone,Fracture,Playoffs: Lower Round 1,119691,184517,Controller,23,No,win
Dep,ZETA,2,1,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Round 1,119691,184517,Duelist,23,No,lose
Laz,ZETA,2,0,0,0,0,0,0,0,0,Fade,Fracture,Playoffs: Lower Round 1,119691,184517,Initiator,23,No,lose
crow,ZETA,5,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 1,119691,184517,Initiator,23,No,lose
TENNN,ZETA,2,2,0,0,1,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Round 1,119691,184517,Sentinel,23,No,lose
SugarZ3ro,ZETA,4,2,0,0,1,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Round 1,119691,184517,Controller,23,No,lose
BORKUM,TS,2,0,0,0,1,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 1,119692,184518,Controller,21,No,win
JessieVash,TS,1,0,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,win
DubsteP,TS,4,2,0,0,1,0,0,0,0,Jett,Ascent,Playoffs: Lower Round 1,119692,184518,Duelist,21,No,win
Jremy,TS,2,1,1,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 1,119692,184518,Sentinel,21,No,win
invy,TS,3,2,0,0,1,0,2,0,0,Kayo,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,win
k1Ng,GEN,1,0,0,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 1,119692,184518,Sentinel,21,No,lose
TS,GEN,2,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 1,119692,184518,Controller,21,No,lose
eKo,GEN,2,1,0,0,1,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,lose
GodDead,GEN,2,1,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Round 1,119692,184518,Initiator,21,No,lose
Meteor,GEN,3,3,1,0,1,0,0,0,0,Jett,Ascent,Playoffs: Lower Round 1,119692,184518,Duelist,21,No,lose
BORKUM,TS,0,1,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119693,184518,Controller,21,No,lose
JessieVash,TS,6,0,0,0,1,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,lose
DubsteP,TS,5,0,0,0,0,1,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119693,184518,Sentinel,21,No,lose
Jremy,TS,2,1,0,0,1,0,0,0,0,Raze,Haven,Playoffs: Lower Round 1,119693,184518,Duelist,21,No,lose
invy,TS,4,0,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,lose
k1Ng,GEN,3,2,1,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Lower Round 1,119693,184518,Sentinel,21,No,win
TS,GEN,3,2,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Lower Round 1,119693,184518,Controller,21,No,win
Sylvan,GEN,4,0,0,0,1,0,0,0,0,Sova,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,win
GodDead,GEN,0,1,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Round 1,119693,184518,Initiator,21,No,win
Meteor,GEN,2,2,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Lower Round 1,119693,184518,Duelist,21,No,win
BORKUM,TS,7,1,0,0,0,0,0,0,0,Astra,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,lose
JessieVash,TS,0,0,0,0,0,0,0,0,0,Skye,Split,Playoffs: Lower Round 1,119694,184518,Initiator,26,Yes,lose
DubsteP,TS,4,1,0,0,1,0,0,0,0,Jett,Split,Playoffs: Lower Round 1,119694,184518,Duelist,26,Yes,lose
Jremy,TS,3,1,0,0,0,0,0,0,0,Raze,Split,Playoffs: Lower Round 1,119694,184518,Duelist,26,Yes,lose
invy,TS,1,0,0,0,1,0,0,0,0,Viper,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,lose
k1Ng,GEN,5,1,0,0,0,0,0,0,0,Viper,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,win
TS,GEN,1,0,0,0,1,0,0,0,0,Astra,Split,Playoffs: Lower Round 1,119694,184518,Controller,26,Yes,win
Sylvan,GEN,7,1,0,0,0,0,0,0,0,Skye,Split,Playoffs: Lower Round 1,119694,184518,Initiator,26,Yes,win
GodDead,GEN,4,0,1,1,0,0,0,0,0,Sage,Split,Playoffs: Lower Round 1,119694,184518,Sentinel,26,Yes,win
Meteor,GEN,2,2,0,0,0,0,0,0,0,Raze,Split,Playoffs: Lower Round 1,119694,184518,Duelist,26,Yes,win
stax,DRX,0,1,0,0,0,0,0,0,0,Skye,Fracture,Playoffs: Upper Final,119695,184519,Initiator,18,No,lose
Rb,DRX,2,0,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Final,119695,184519,Controller,18,No,lose
BuZz,DRX,1,0,1,0,0,1,0,0,0,Killjoy,Fracture,Playoffs: Upper Final,119695,184519,Sentinel,18,No,lose
MaKo,DRX,2,0,0,0,0,0,0,0,0,Viper,Fracture,Playoffs: Upper Final,119695,184519,Controller,18,No,lose
Foxy9,DRX,1,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Upper Final,119695,184519,Duelist,18,No,lose
Jinggg,PRX,4,1,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Final,119695,184519,Duelist,18,No,win
mindfreak,PRX,2,2,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Final,119695,184519,Controller,18,No,win
f0rsakeN,PRX,2,0,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Upper Final,119695,184519,Duelist,18,No,win
d4v41,PRX,4,2,1,0,1,0,0,0,0,Killjoy,Fracture,Playoffs: Upper Final,119695,184519,Sentinel,18,No,win
something,PRX,4,1,0,0,1,0,0,0,0,Breach,Fracture,Playoffs: Upper Final,119695,184519,Initiator,18,No,win
stax,DRX,2,1,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Upper Final,119696,184519,Initiator,19,No,lose
Rb,DRX,3,1,0,0,1,0,0,0,0,Harbor,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,lose
BuZz,DRX,1,0,0,0,0,0,0,0,0,Kayo,Bind,Playoffs: Upper Final,119696,184519,Initiator,19,No,lose
MaKo,DRX,2,0,0,0,0,0,0,0,0,Viper,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,lose
Foxy9,DRX,3,1,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Final,119696,184519,Duelist,19,No,lose
Jinggg,PRX,3,0,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Upper Final,119696,184519,Duelist,19,No,win
mindfreak,PRX,1,0,1,0,0,1,0,0,0,Brimstone,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,win
f0rsakeN,PRX,1,2,1,0,1,0,0,0,0,Harbor,Bind,Playoffs: Upper Final,119696,184519,Controller,19,No,win
d4v41,PRX,4,0,0,0,1,0,0,0,0,Skye,Bind,Playoffs: Upper Final,119696,184519,Initiator,19,No,win
something,PRX,3,2,1,0,0,0,0,0,0,Reyna,Bind,Playoffs: Upper Final,119696,184519,Duelist,19,No,win
xeta,T1,4,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 2,119698,184520,Initiator,23,No,win
Munchkin,T1,1,1,0,0,0,1,0,0,0,Killjoy,Fracture,Playoffs: Lower Round 2,119698,184520,Sentinel,23,No,win
Sayaplayer,T1,3,4,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,win
ban,T1,1,2,0,0,1,0,0,0,0,Jett,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,win
Carpe,T1,1,0,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Round 2,119698,184520,Controller,23,No,win
k1Ng,GEN,1,1,0,0,0,0,0,0,0,Viper,Fracture,Playoffs: Lower Round 2,119698,184520,Controller,23,No,lose
TS,GEN,4,1,0,0,0,0,0,0,0,Omen,Fracture,Playoffs: Lower Round 2,119698,184520,Controller,23,No,lose
eKo,GEN,5,1,0,0,1,0,0,0,0,Breach,Fracture,Playoffs: Lower Round 2,119698,184520,Initiator,23,No,lose
GodDead,GEN,1,0,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,lose
Meteor,GEN,3,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Lower Round 2,119698,184520,Duelist,23,No,lose
xeta,T1,4,0,1,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,win
Munchkin,T1,2,3,0,0,0,1,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 2,119699,184520,Sentinel,23,No,win
Sayaplayer,T1,1,2,0,0,0,0,0,0,0,Jett,Ascent,Playoffs: Lower Round 2,119699,184520,Duelist,23,No,win
ban,T1,5,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 2,119699,184520,Controller,23,No,win
Carpe,T1,1,2,0,0,0,0,1,0,0,Kayo,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,win
k1Ng,GEN,2,3,0,0,2,1,0,0,0,Killjoy,Ascent,Playoffs: Lower Round 2,119699,184520,Sentinel,23,No,lose
TS,GEN,3,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Round 2,119699,184520,Controller,23,No,lose
eKo,GEN,1,0,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,lose
GodDead,GEN,4,0,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Round 2,119699,184520,Initiator,23,No,lose
Meteor,GEN,2,1,1,0,0,0,1,1,0,Jett,Ascent,Playoffs: Lower Round 2,119699,184520,Duelist,23,No,lose
stax,DRX,0,0,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,lose
Rb,DRX,3,0,0,0,1,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Final,119701,184521,Sentinel,24,Yes,lose
Zest,DRX,1,1,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,lose
BuZz,DRX,4,1,0,0,0,0,0,0,0,Jett,Ascent,Playoffs: Lower Final,119701,184521,Duelist,24,Yes,lose
MaKo,DRX,4,0,1,0,1,0,1,0,0,Omen,Ascent,Playoffs: Lower Final,119701,184521,Controller,24,Yes,lose
xeta,T1,6,1,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,win
Munchkin,T1,7,1,0,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Lower Final,119701,184521,Sentinel,24,Yes,win
Sayaplayer,T1,4,3,0,0,2,0,0,0,0,Jett,Ascent,Playoffs: Lower Final,119701,184521,Duelist,24,Yes,win
ban,T1,2,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Lower Final,119701,184521,Controller,24,Yes,win
Carpe,T1,1,0,1,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Lower Final,119701,184521,Initiator,24,Yes,win
stax,DRX,1,2,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Lower Final,119702,184521,Initiator,24,Yes,win
Rb,DRX,6,0,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Lower Final,119702,184521,Duelist,24,Yes,win
Zest,DRX,3,0,0,0,0,0,0,0,0,Fade,Fracture,Playoffs: Lower Final,119702,184521,Initiator,24,Yes,win
BuZz,DRX,4,0,1,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Final,119702,184521,Sentinel,24,Yes,win
MaKo,DRX,3,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Final,119702,184521,Controller,24,Yes,win
xeta,T1,3,0,1,0,0,1,0,0,0,Breach,Fracture,Playoffs: Lower Final,119702,184521,Initiator,24,Yes,lose
Munchkin,T1,4,0,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Lower Final,119702,184521,Sentinel,24,Yes,lose
Sayaplayer,T1,4,1,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Lower Final,119702,184521,Duelist,24,Yes,lose
ban,T1,4,1,0,0,0,0,0,0,0,Jett,Fracture,Playoffs: Lower Final,119702,184521,Duelist,24,Yes,lose
Carpe,T1,0,1,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Lower Final,119702,184521,Controller,24,Yes,lose
stax,DRX,0,1,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,win
Rb,DRX,4,1,0,0,1,0,0,0,0,Killjoy,Haven,Playoffs: Lower Final,119703,184521,Sentinel,24,Yes,win
Zest,DRX,6,0,0,0,0,1,0,0,0,Sova,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,win
BuZz,DRX,5,0,0,1,0,0,0,0,0,Jett,Haven,Playoffs: Lower Final,119703,184521,Duelist,24,Yes,win
MaKo,DRX,0,3,0,0,1,0,0,0,0,Omen,Haven,Playoffs: Lower Final,119703,184521,Controller,24,Yes,win
xeta,T1,5,1,0,0,0,0,0,0,0,Sova,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,lose
Munchkin,T1,5,1,0,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Lower Final,119703,184521,Sentinel,24,Yes,lose
Sayaplayer,T1,5,2,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Lower Final,119703,184521,Duelist,24,Yes,lose
ban,T1,0,1,0,0,0,1,0,0,0,Omen,Haven,Playoffs: Lower Final,119703,184521,Controller,24,Yes,lose
Carpe,T1,0,0,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Lower Final,119703,184521,Initiator,24,Yes,lose
stax,DRX,2,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,lose
Rb,DRX,1,0,0,0,0,0,0,0,0,Kayo,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,lose
Zest,DRX,2,0,0,0,0,0,0,0,0,Brimstone,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,lose
BuZz,DRX,1,1,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Final,119704,184521,Duelist,19,No,lose
MaKo,DRX,2,0,0,0,0,0,0,0,0,Viper,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,lose
xeta,T1,2,0,1,0,0,1,0,0,0,Viper,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,win
Munchkin,T1,1,0,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,win
Sayaplayer,T1,1,2,1,0,0,0,0,0,0,Raze,Bind,Playoffs: Lower Final,119704,184521,Duelist,19,No,win
ban,T1,2,1,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Lower Final,119704,184521,Controller,19,No,win
Carpe,T1,3,3,0,0,1,0,0,0,0,Gekko,Bind,Playoffs: Lower Final,119704,184521,Initiator,19,No,win
stax,DRX,2,1,0,0,0,0,0,0,0,Skye,Pearl,Playoffs: Lower Final,119705,184521,Initiator,22,No,win
Rb,DRX,2,0,0,0,1,0,0,0,0,Killjoy,Pearl,Playoffs: Lower Final,119705,184521,Sentinel,22,No,win
Zest,DRX,3,0,0,0,0,0,0,0,0,Harbor,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,win
BuZz,DRX,2,0,1,0,0,0,0,0,0,Jett,Pearl,Playoffs: Lower Final,119705,184521,Duelist,22,No,win
MaKo,DRX,4,2,0,0,1,1,0,0,0,Viper,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,win
xeta,T1,5,0,0,0,0,0,0,0,0,Harbor,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,lose
Munchkin,T1,2,2,0,0,1,1,0,0,0,Killjoy,Pearl,Playoffs: Lower Final,119705,184521,Sentinel,22,No,lose
Sayaplayer,T1,2,0,0,1,0,0,1,0,0,Jett,Pearl,Playoffs: Lower Final,119705,184521,Duelist,22,No,lose
ban,T1,4,0,0,0,0,0,0,0,0,Viper,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,lose
Carpe,T1,1,1,1,0,0,0,0,0,0,Skye,Pearl,Playoffs: Lower Final,119705,184521,Initiator,22,No,lose
Jinggg,PRX,3,0,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Grand Final,119706,184522,Duelist,19,No,lose
mindfreak,PRX,4,0,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Grand Final,119706,184522,Controller,19,No,lose
f0rsakeN,PRX,4,0,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Grand Final,119706,184522,Duelist,19,No,lose
d4v41,PRX,0,2,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Grand Final,119706,184522,Sentinel,19,No,lose
something,PRX,2,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Grand Final,119706,184522,Initiator,19,No,lose
stax,DRX,1,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Grand Final,119706,184522,Initiator,19,No,win
Rb,DRX,2,2,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Grand Final,119706,184522,Duelist,19,No,win
Zest,DRX,3,3,0,0,1,0,0,0,0,Fade,Fracture,Playoffs: Grand Final,119706,184522,Initiator,19,No,win
BuZz,DRX,3,1,0,0,1,1,0,0,0,Killjoy,Fracture,Playoffs: Grand Final,119706,184522,Sentinel,19,No,win
MaKo,DRX,0,0,0,1,1,0,0,0,0,Brimstone,Fracture,Playoffs: Grand Final,119706,184522,Controller,19,No,win
Jinggg,PRX,6,3,1,0,1,0,0,0,0,Raze,Ascent,Playoffs: Grand Final,119708,184522,Duelist,30,Yes,lose
mindfreak,PRX,2,0,0,0,0,0,0,0,0,Viper,Ascent,Playoffs: Grand Final,119708,184522,Controller,30,Yes,lose
f0rsakeN,PRX,6,1,0,0,0,0,0,0,0,Harbor,Ascent,Playoffs: Grand Final,119708,184522,Controller,30,Yes,lose
d4v41,PRX,1,0,0,0,0,0,0,0,0,Skye,Ascent,Playoffs: Grand Final,119708,184522,Initiator,30,Yes,lose
something,PRX,7,1,0,0,0,0,0,0,0,Reyna,Ascent,Playoffs: Grand Final,119708,184522,Duelist,30,Yes,lose
stax,DRX,2,2,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Grand Final,119708,184522,Initiator,30,Yes,win
Rb,DRX,3,1,1,0,2,0,0,0,0,Killjoy,Ascent,Playoffs: Grand Final,119708,184522,Sentinel,30,Yes,win
Zest,DRX,2,1,0,0,0,1,0,0,0,Sova,Ascent,Playoffs: Grand Final,119708,184522,Initiator,30,Yes,win
BuZz,DRX,7,0,2,1,0,0,0,0,0,Jett,Ascent,Playoffs: Grand Final,119708,184522,Duelist,30,Yes,win
MaKo,DRX,3,2,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Grand Final,119708,184522,Controller,30,Yes,win
Jinggg,PRX,5,2,0,0,0,0,0,0,0,Raze,Lotus,Playoffs: Grand Final,131784,184522,Duelist,16,No,win
mindfreak,PRX,5,0,0,0,0,1,0,0,0,Omen,Lotus,Playoffs: Grand Final,131784,184522,Controller,16,No,win
f0rsakeN,PRX,1,0,0,0,0,0,0,0,0,Cypher,Lotus,Playoffs: Grand Final,131784,184522,Sentinel,16,No,win
d4v41,PRX,2,1,0,0,0,1,0,0,0,Skye,Lotus,Playoffs: Grand Final,131784,184522,Initiator,16,No,win
something,PRX,4,0,0,0,0,0,0,0,0,Jett,Lotus,Playoffs: Grand Final,131784,184522,Duelist,16,No,win
stax,DRX,0,0,0,0,0,0,0,0,0,Omen,Lotus,Playoffs: Grand Final,131784,184522,Controller,16,No,lose
Rb,DRX,3,0,0,0,1,0,0,0,0,Killjoy,Lotus,Playoffs: Grand Final,131784,184522,Sentinel,16,No,lose
